event,person,time,value.amount,value.offer id,value.offer_id,value.reward
offer completed,8a2a5663b6f7405a9ac33e3370701f28,552,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8a37057f57c4495fb98dfcc8b909b09f,24,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8a37057f57c4495fb98dfcc8b909b09f,540,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8a37057f57c4495fb98dfcc8b909b09f,540,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8a37057f57c4495fb98dfcc8b909b09f,618,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8a4bc602e4424ab6b16f0b907f2f22af,396,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8a504d8980764110bd0a6ce89213e097,288,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8a504d8980764110bd0a6ce89213e097,516,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8a504d8980764110bd0a6ce89213e097,678,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8a53db56e2a84dd1b0b3b64743f4a1c9,534,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8a540a35d6fd4a68ba49e03c8f52955f,6,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8a540a35d6fd4a68ba49e03c8f52955f,462,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8a540a35d6fd4a68ba49e03c8f52955f,594,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8a540a35d6fd4a68ba49e03c8f52955f,594,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8a5a1b0ec1114a56be3551e5783130ea,654,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8a5f808f0e164782aa421b1c81fb119a,546,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8a60e707c2d6445a91bb1b0a87bdf0ca,180,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8a60e707c2d6445a91bb1b0a87bdf0ca,408,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8a60e707c2d6445a91bb1b0a87bdf0ca,510,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8a60e707c2d6445a91bb1b0a87bdf0ca,702,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8a60eeb9a6184dd9a19075aebbc1ec71,342,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8a60eeb9a6184dd9a19075aebbc1ec71,468,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8a60eeb9a6184dd9a19075aebbc1ec71,594,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8a61b3953f244ff1aecd5ea5e48ac74d,66,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8a61b3953f244ff1aecd5ea5e48ac74d,348,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8a61b3953f244ff1aecd5ea5e48ac74d,588,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8a62338653f44844815b4d5d3ee92456,54,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8a62338653f44844815b4d5d3ee92456,426,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8a62338653f44844815b4d5d3ee92456,672,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8a766d047c674575932b88d3095e33fa,264,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8a766d047c674575932b88d3095e33fa,528,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8a766d047c674575932b88d3095e33fa,582,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8a766d047c674575932b88d3095e33fa,594,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8a776d222f174aa089866b2725721eec,6,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8a776d222f174aa089866b2725721eec,174,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8a776d222f174aa089866b2725721eec,342,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8a776d222f174aa089866b2725721eec,576,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8a7902df445a4c12933923a02d467928,450,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8a7902df445a4c12933923a02d467928,666,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8a7df45d2a2c472aaba9c652d1b8c65d,240,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8a7df45d2a2c472aaba9c652d1b8c65d,468,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8a7df45d2a2c472aaba9c652d1b8c65d,546,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8a85673fa3ab46948e6468f7916f7c6e,354,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8a85673fa3ab46948e6468f7916f7c6e,570,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8a85673fa3ab46948e6468f7916f7c6e,630,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8a87d8d7ec2b4946b6e935bcdab873ba,540,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8a87d8d7ec2b4946b6e935bcdab873ba,552,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8a87d8d7ec2b4946b6e935bcdab873ba,588,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8a87fda1a6644337b4394a4c3cd0946c,354,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8a9802d7d16a4e4f90aaf35cb40998d5,396,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8a9802d7d16a4e4f90aaf35cb40998d5,420,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8a996d5d5b444fad9f5d36c7673cdbe5,666,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8a9994eaa2164d08a8a21488139b2239,354,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8a9994eaa2164d08a8a21488139b2239,354,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8a9994eaa2164d08a8a21488139b2239,624,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8a9994eaa2164d08a8a21488139b2239,624,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8aa2f57d85934578b6a5da5682500d08,642,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8aa7a381391c4ef9a7d3c0e2edfdd3e9,210,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8aa7a381391c4ef9a7d3c0e2edfdd3e9,372,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8aa7a381391c4ef9a7d3c0e2edfdd3e9,528,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8aa7a381391c4ef9a7d3c0e2edfdd3e9,528,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8aa7a381391c4ef9a7d3c0e2edfdd3e9,606,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8aabde4b5b4b4ab593a05c8607086a0a,360,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8aabde4b5b4b4ab593a05c8607086a0a,570,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8aadb3b013e84e0fa3c3aad6f8e372a2,606,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8ab8d058d86e4d4e95eb0a9ece36be33,510,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8abc4447ac6a4ca999853e166b710f2d,432,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8abc4447ac6a4ca999853e166b710f2d,516,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8abeef412ed1475ca9ad7b0288ae8b1e,660,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8abeef412ed1475ca9ad7b0288ae8b1e,666,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8ac2b458d2284e4485976925b74cb205,378,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8ac2b458d2284e4485976925b74cb205,468,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8ac2b458d2284e4485976925b74cb205,588,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8acd6ccac3404cc2b84dca738d77db59,258,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8acd6ccac3404cc2b84dca738d77db59,414,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8ace2c1d3b8340fbad55cddde9f55524,396,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8ace2c1d3b8340fbad55cddde9f55524,456,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8ace2c1d3b8340fbad55cddde9f55524,684,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8acf438172ca4227a316f54b8f4d5477,204,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8acf438172ca4227a316f54b8f4d5477,342,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8acf438172ca4227a316f54b8f4d5477,444,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8acf438172ca4227a316f54b8f4d5477,612,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8acf438172ca4227a316f54b8f4d5477,612,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8ae377b128c54a469964ac5df53144b8,180,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8ae377b128c54a469964ac5df53144b8,462,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8aef76b765204f9ab1b63d601dd8be63,294,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8aef76b765204f9ab1b63d601dd8be63,480,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8af6963021ce40e78a2281e17fb186f7,18,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8af6963021ce40e78a2281e17fb186f7,198,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8af6963021ce40e78a2281e17fb186f7,570,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8af6963021ce40e78a2281e17fb186f7,684,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8af7297bcc744dcfa1956385eeb891c4,78,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8af7297bcc744dcfa1956385eeb891c4,396,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8af7297bcc744dcfa1956385eeb891c4,588,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8af7297bcc744dcfa1956385eeb891c4,600,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8af85470a76f4caa8f9db515a71df7e2,198,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8af85470a76f4caa8f9db515a71df7e2,384,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8af85470a76f4caa8f9db515a71df7e2,696,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8afd61052075479bacfe7dec6a27111c,282,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8b0b0b61299343ceb6a4bede74aecd43,108,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8b0b0b61299343ceb6a4bede74aecd43,342,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8b0b0b61299343ceb6a4bede74aecd43,414,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8b0face3a7e14e35b332a362eade8176,168,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8b0face3a7e14e35b332a362eade8176,360,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8b0face3a7e14e35b332a362eade8176,474,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8b113c0c1ccb4650ac550e3a7a7710f4,282,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8b15b7b0e20a4ee7b6c0104a4347056b,198,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8b15b7b0e20a4ee7b6c0104a4347056b,294,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8b175435fc16431aa46f5d708abd6c28,612,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8b187d58d8444911946608dba1a89619,228,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8b187d58d8444911946608dba1a89619,504,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8b187d58d8444911946608dba1a89619,594,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8b187db07b274a9583550f15a397c0d0,348,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8b187db07b274a9583550f15a397c0d0,420,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8b27a4a3a2454af2999ccf5bb8963ba6,204,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8b298b81838242ea9a92b16d8bc5d068,270,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8b2aa1d1e2c8463c91d5d49b63f6821e,246,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8b2d6ad23225442db3506ad54019c501,600,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8b368de8525b4af69cfe1e06a191bb95,156,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8b368de8525b4af69cfe1e06a191bb95,348,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8b368de8525b4af69cfe1e06a191bb95,546,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8b3bb691b50448628be21791196b5822,156,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8b3bb691b50448628be21791196b5822,462,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8b3e8a3f563347e49c139b4469889c62,588,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8b478e70d97043cea2ac68c8072fcc13,300,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8b478e70d97043cea2ac68c8072fcc13,402,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8b4c51c57f8348008a1f063e6ec2e079,546,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8b4fdc40b3fa43e0a3c392cc4048150e,378,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8b52e9bd7cf1409ca13519014132a239,408,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8b52e9bd7cf1409ca13519014132a239,408,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8b52e9bd7cf1409ca13519014132a239,546,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8b52e9bd7cf1409ca13519014132a239,576,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8b5580e6781646439a91b7865da79899,84,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8b5580e6781646439a91b7865da79899,384,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8b5aaf543de840899da63544d596074d,624,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8b5aaf543de840899da63544d596074d,672,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8b5ae6d6547745d5adae0b0828de3f7d,66,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8b5ae6d6547745d5adae0b0828de3f7d,342,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8b5ae6d6547745d5adae0b0828de3f7d,444,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8b5ae6d6547745d5adae0b0828de3f7d,540,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8b5ae6d6547745d5adae0b0828de3f7d,642,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8b5c15b62ddf404da88012ef8327bc1d,690,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8b5e47fbff5841518a90dee08cf42313,714,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8b6427bb8a2a423f92aeb27e22345449,210,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8b6427bb8a2a423f92aeb27e22345449,426,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8b6427bb8a2a423f92aeb27e22345449,522,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8b686e3e4eb74869b082d6f965412a23,426,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8b686e3e4eb74869b082d6f965412a23,672,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8b6d74dd44514004b4c720c1d0693d17,120,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8b6d74dd44514004b4c720c1d0693d17,426,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8b6d74dd44514004b4c720c1d0693d17,504,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8b6d74dd44514004b4c720c1d0693d17,690,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8b704836fd074c569c86918c58fd5617,180,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8b704836fd074c569c86918c58fd5617,378,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8b704836fd074c569c86918c58fd5617,450,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8b704836fd074c569c86918c58fd5617,564,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8b70ca1f5f5a45bdac2ac2f990b71526,168,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8b70ca1f5f5a45bdac2ac2f990b71526,354,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8b70ca1f5f5a45bdac2ac2f990b71526,558,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8b70ca1f5f5a45bdac2ac2f990b71526,576,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8b77111979174c3881d688972c62cd4e,66,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8b77111979174c3881d688972c62cd4e,342,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8b7aa17a27a940558bf3c4da44f0cb00,504,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8b7aa17a27a940558bf3c4da44f0cb00,624,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8b7d6291add449f7812b3435e77bc304,6,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8b7d6291add449f7812b3435e77bc304,504,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8b7f0794dd894757bb6ca592bd3fce39,240,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8b7f0794dd894757bb6ca592bd3fce39,462,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8b7f0794dd894757bb6ca592bd3fce39,462,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8b7f0794dd894757bb6ca592bd3fce39,582,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8b806f1d213f4204bcfc71b8a636fe7c,312,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8b806f1d213f4204bcfc71b8a636fe7c,426,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8b806f1d213f4204bcfc71b8a636fe7c,426,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8b806f1d213f4204bcfc71b8a636fe7c,618,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8b8b0843867b4acfae4dd33b777d975c,630,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8b9201594bed4f78b15cb30e4ef4a23a,624,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8b9658d02943407d8e014a9bc971a3d5,12,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8b9658d02943407d8e014a9bc971a3d5,354,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8b9658d02943407d8e014a9bc971a3d5,516,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8b9d3f738e7e499b9e820de07c16bc62,630,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8ba1268e963c48ddaebbe453bb9d3cb4,342,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8ba1268e963c48ddaebbe453bb9d3cb4,606,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8ba1268e963c48ddaebbe453bb9d3cb4,606,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8ba88f5a415f49d6be2eb2ffa484cf56,216,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8ba88f5a415f49d6be2eb2ffa484cf56,456,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8ba88f5a415f49d6be2eb2ffa484cf56,696,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8baf3fe198744005b9b86f7fa9e98785,594,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8bafff02fd574a7d8abe2d548a1b01a0,456,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8bafff02fd574a7d8abe2d548a1b01a0,504,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8bafff02fd574a7d8abe2d548a1b01a0,618,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8bb69effdb0140a2b18280fc70814315,60,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8bb69effdb0140a2b18280fc70814315,288,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8bb69effdb0140a2b18280fc70814315,594,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8bc20a496b6d4a33bf6bb801fb1d95ea,54,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8bc20a496b6d4a33bf6bb801fb1d95ea,378,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8bc3f515046a4d56917e6876238ad8f1,372,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8bc3f515046a4d56917e6876238ad8f1,372,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8bc3f515046a4d56917e6876238ad8f1,456,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8bc3f515046a4d56917e6876238ad8f1,600,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8bcf7e0fc92d450db1452276da0e78ae,216,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8bcf7e0fc92d450db1452276da0e78ae,588,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8bd4f1323743436a8cd57db497090a2d,618,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8bd4f1323743436a8cd57db497090a2d,618,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8bdaca43bc4b4446ad8e86a82489fd23,528,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8bde85edb35d4fa89c69631204b3da1d,432,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8bdec7a2b2264f52b7d3e168a291f429,342,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8be1c2fa06c04e15b380249ff9be040b,258,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8be1c2fa06c04e15b380249ff9be040b,414,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,8be1c2fa06c04e15b380249ff9be040b,414,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8be4463721e14d7fa600686bf8c8b2ed,96,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8be58f600459402b9ec6f2c80bd7d364,102,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8be58f600459402b9ec6f2c80bd7d364,504,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8be58f600459402b9ec6f2c80bd7d364,600,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8be9ebed6d7d4b7b865e8e495e83b83d,354,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8be9ebed6d7d4b7b865e8e495e83b83d,444,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8be9ebed6d7d4b7b865e8e495e83b83d,522,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8bebee2768f2436abcf9cffc1a777ecc,402,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8bec0354cd574c96894f406c2f7d2174,354,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8bec0354cd574c96894f406c2f7d2174,408,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8bec0354cd574c96894f406c2f7d2174,612,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8bf054c6db1a44f1acfb4c40fdd59100,420,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8bf054c6db1a44f1acfb4c40fdd59100,504,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8bf4d373bdff4dbfbe230364ad2b1fa4,426,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8bf4d373bdff4dbfbe230364ad2b1fa4,546,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,8bf4d373bdff4dbfbe230364ad2b1fa4,636,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,8bf702aaba5244bfaa580aca1189922b,624,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8bfd007e762f49e88eb8c1dbdbe9cab5,36,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8bfd007e762f49e88eb8c1dbdbe9cab5,540,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8bfd007e762f49e88eb8c1dbdbe9cab5,576,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8bfe091b23b94182933df251c97f147b,186,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8bfe091b23b94182933df251c97f147b,660,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8c0641caa08e4a38b8a58c7643f3698e,324,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8c0641caa08e4a38b8a58c7643f3698e,576,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8c0641caa08e4a38b8a58c7643f3698e,594,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8c0b5eb519bb497783bdc41ebddefa04,198,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,8c0b5eb519bb497783bdc41ebddefa04,348,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,8c0b5eb519bb497783bdc41ebddefa04,540,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,8c0b5eb519bb497783bdc41ebddefa04,540,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,8c0d20f40f014e8b882c40ee7b2f2d8c,12,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,8c0d20f40f014e8b882c40ee7b2f2d8c,336,,,2906b810c7d4411798c6938adc9daaa5,2
